id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Touchscreen,IPS,Total_pixels,CPU_GHz,CPU_brand,CPU_model,SSD_GB,HDD_GB,Hybrid_GB,GPU_Intel,GPU_AMD,GPU_Nvidia
303,10,3,15.6,8,2,2.2,549.0,0,0,1049088,2.5,1,12,0,2048,0,0,0,940
562,7,4,13.3,16,3,1.16,1965.0,1,1,5760000,1.2,1,10,512,0,0,515,0,0
370,2,0,15.6,12,3,2.26,1099.0,1,0,2073600,2.7,1,13,512,2048,0,0,0,940
468,7,1,17.3,12,3,3.78,1699.0,0,1,2073600,2.8,1,13,0,1024,0,0,0,1060
99,7,1,15.6,12,3,2.62,1249.0,0,1,2073600,2.8,1,13,128,1024,0,0,0,1050
1187,0,3,15.6,4,3,2.23,691.0,0,0,2073600,2.5,1,12,256,0,0,0,0,940
328,7,4,12.5,8,3,1.26,1335.0,0,0,2073600,2.7,1,13,256,0,0,620,0,0
460,0,3,15.6,4,3,2.23,544.0,0,0,2073600,2.0,1,11,0,1024,0,0,0,940
715,10,3,14.0,8,3,1.87,857.07,0,1,2073600,2.5,1,12,256,0,0,0,0,920
1231,14,1,14.0,16,3,1.95,3499.0,0,0,2073600,2.8,1,13,1024,0,0,0,0,1060
773,4,1,15.6,8,3,2.62,1099.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,1050
1086,7,5,15.6,8,3,1.9,1495.0,0,0,2073600,2.5,1,13,256,0,0,0,4190,0
82,7,3,14.0,8,3,1.63,860.0,0,0,2073600,1.6,1,12,256,0,0,620,0,0
1028,4,4,13.3,8,3,1.29,1624.0,1,0,5760000,2.5,1,12,256,0,0,620,0,0
712,4,3,15.6,8,1,1.98,726.0,0,0,2073600,2.5,1,12,0,1024,0,620,0,0
395,7,4,15.6,4,3,1.91,499.0,0,0,2073600,3.0,0,7,256,0,0,0,520,0
1225,2,3,15.6,4,3,2.65,309.0,0,0,1049088,1.6,1,2,0,1024,0,405,0,0
571,7,3,14.0,8,3,1.94,389.0,0,0,1049088,1.6,1,2,0,2048,0,405,0,0
915,10,3,13.3,4,3,1.44,881.0,0,0,2073600,2.5,1,12,128,0,0,620,0,0
320,7,3,14.0,8,3,1.48,1292.0,0,0,2073600,2.7,1,13,256,0,0,620,0,0
209,10,3,15.6,8,3,2.2,597.0,0,0,1049088,2.5,1,12,256,0,0,620,0,0
285,0,3,15.6,12,3,2.15,659.0,1,1,2073600,2.7,1,13,0,1024,0,620,0,0
350,4,3,15.6,16,3,2.06,2027.42,1,0,8294400,2.8,1,13,512,0,0,0,0,1050
870,10,3,15.6,4,3,2.38,1055.0,0,0,1049088,2.5,1,12,0,500,0,620,0,0
826,2,0,13.3,8,3,1.1,1358.0,1,0,2073600,2.5,1,12,256,0,0,620,0,0
696,10,0,14.0,16,3,1.38,1749.0,1,0,2073600,2.7,1,13,512,0,0,620,0,0
392,0,3,15.6,12,3,2.2,693.99,0,1,1049088,1.6,1,12,0,1024,0,0,0,130
1223,4,4,12.5,8,3,1.26,1713.37,1,0,2073600,2.4,1,12,256,0,0,520,0,0
858,4,3,13.3,8,3,1.62,649.0,1,0,2073600,2.3,1,12,0,1024,0,520,0,0
17,1,4,15.4,16,4,1.83,2858.0,0,1,5184000,2.9,1,13,512,0,0,0,560,0
84,0,3,15.6,4,3,2.1,395.0,0,0,1049088,3.0,0,7,0,1024,0,0,5,0
923,16,3,15.6,16,3,2.4,1975.0,0,1,2073600,2.6,1,13,256,0,0,0,0,930
769,0,3,15.6,4,1,2.1,298.0,0,0,1049088,1.1,1,2,0,1024,0,505,0,0
1051,7,3,15.6,8,3,1.91,979.0,0,1,2073600,2.7,1,13,0,1024,0,0,0,940
1040,10,0,15.6,4,3,1.8,847.0,1,1,2073600,2.5,1,13,256,0,0,520,0,0
289,10,3,15.6,8,2,2.2,659.01,0,0,2073600,2.7,1,13,0,1024,0,0,0,940
1047,11,1,17.3,16,3,3.78,1545.64,0,1,2073600,2.7,1,13,256,1024,0,0,0,980
216,10,3,17.3,8,2,2.8,589.0,0,0,1440000,2.5,1,12,0,1024,0,0,0,940
1281,4,3,15.6,8,1,2.3,805.99,0,0,1049088,2.7,1,13,0,1024,0,0,5,0
67,7,3,14.0,4,3,1.44,229.0,0,0,1049088,1.6,1,1,32,0,0,400,0,0
362,10,3,17.3,6,3,2.8,719.0,0,0,1440000,2.5,1,12,128,1024,0,0,0,940
772,16,3,14.0,4,3,1.75,1020.0,0,1,1049088,2.3,1,12,128,0,0,520,0,0
652,4,4,13.3,8,3,1.2,1449.9,0,0,2073600,1.6,1,12,256,0,0,620,0,0
993,10,3,15.6,8,3,2.3,1349.0,0,0,2073600,2.3,1,12,256,0,0,520,0,0
219,4,0,13.3,16,3,1.62,1279.0,1,0,2073600,1.8,1,13,512,0,0,620,0,0
172,10,3,15.6,4,2,2.2,309.0,0,0,1049088,2.9,0,5,0,500,0,0,4,0
1134,0,3,15.6,4,3,2.23,616.0,0,0,2073600,2.5,1,12,0,1024,0,0,0,940
37,4,3,17.3,8,3,2.8,979.0,0,1,2073600,1.6,1,12,128,1024,0,0,530,0
757,7,5,15.6,8,3,2.59,1561.0,0,0,2073600,2.6,1,13,256,0,0,0,0,1000
148,11,1,17.3,16,3,2.9,2029.0,0,0,2073600,2.8,1,13,256,1024,0,0,0,1070
80,4,4,15.6,8,3,1.88,1096.16,0,1,2073600,1.6,1,12,256,0,0,620,0,0
1175,2,3,14.0,4,3,2.0,769.0,0,0,2073600,2.4,1,11,256,0,0,620,0,0
1298,10,0,14.0,4,3,1.8,638.0,1,1,2073600,2.5,1,13,128,0,0,520,0,0
456,4,3,17.3,8,3,4.42,2046.0,0,1,2073600,2.7,1,13,0,1024,0,0,0,1060
1255,2,3,15.6,4,3,2.0,339.0,0,0,1049088,1.1,1,1,0,1024,0,500,0,0
36,0,3,15.6,4,1,2.1,367.0,0,0,1049088,2.7,1,11,0,1024,0,620,0,0
66,7,3,15.6,4,3,1.86,438.69,0,0,1049088,2.0,1,11,0,500,0,0,520,0
541,4,3,14.0,4,3,1.6,735.87,0,0,2073600,2.0,1,11,128,0,0,520,0,0
1009,7,3,14.0,4,3,1.64,684.0,0,0,1049088,2.4,1,11,0,500,0,620,0,0
1132,2,3,14.0,4,3,1.5,278.0,0,0,1049088,1.1,1,1,32,0,0,500,0,0
692,7,5,17.3,8,3,3.14,1907.99,0,0,2073600,2.8,1,13,0,500,0,0,0,1200
982,10,3,15.6,6,3,2.2,549.0,0,0,2073600,3.6,0,9,256,0,0,0,530,0
1184,7,3,15.6,6,3,2.18,799.0,0,1,2073600,2.6,1,13,0,1024,0,0,0,960
1043,10,3,15.6,8,3,2.3,1049.6,0,0,2073600,2.3,1,12,256,0,0,520,0,0
417,7,4,14.0,8,3,1.43,1500.0,0,0,2073600,2.5,1,13,256,0,0,520,0,0
1045,7,3,15.6,8,3,1.84,2103.34,0,0,2073600,2.4,1,12,256,500,0,520,0,0
249,1,4,13.3,8,4,1.37,2040.0,0,1,4096000,3.1,1,12,512,0,0,650,0,0
311,4,4,13.3,16,3,1.21,2499.0,1,1,8294400,1.8,1,13,1024,0,0,620,0,0
415,4,3,15.6,4,1,2.3,598.9,0,0,2073600,2.5,1,12,256,0,0,0,5,0
130,4,3,15.6,8,3,2.36,638.99,0,0,1049088,2.5,1,12,0,1024,0,0,7,0
1153,4,1,15.6,8,3,2.62,1199.0,0,0,2073600,2.8,1,13,0,1024,0,0,0,1050
1125,10,0,14.0,8,3,1.8,1669.0,1,1,2073600,2.5,1,13,256,0,0,520,0,0
1190,10,1,15.6,8,3,2.4,819.0,0,1,2073600,2.5,1,12,0,1024,0,0,0,1050
1297,2,3,15.6,4,3,2.2,720.32,0,0,1049088,2.5,1,13,0,500,0,0,0,920
1079,7,3,15.6,4,3,2.31,940.0,0,0,2073600,2.3,1,12,0,500,0,520,0,0
966,4,3,15.6,4,3,1.9,825.0,0,0,1049088,2.5,1,12,0,500,0,620,0,0
813,4,3,15.6,8,3,1.98,961.0,0,0,2073600,2.7,1,13,0,1024,0,0,0,940
523,7,3,15.6,4,3,1.63,689.0,0,0,1049088,2.0,1,11,128,0,0,520,0,0
81,1,4,12.0,8,4,0.92,1510.0,0,1,3317760,1.3,1,12,512,0,0,615,0,0
727,4,0,13.3,4,3,1.71,649.0,1,0,2073600,2.4,1,11,0,1024,0,620,0,0
1272,10,3,14.0,2,3,1.5,229.0,0,0,1049088,1.6,1,1,64,0,0,0,0,0
482,7,3,13.3,4,3,1.49,726.0,0,1,2073600,1.6,1,12,128,0,0,620,0,0
589,2,1,17.3,8,3,2.73,1770.0,0,1,2073600,2.5,1,12,128,1024,0,0,0,1060
1290,4,3,15.6,6,3,2.3,459.0,0,0,1049088,2.4,1,11,0,1024,0,620,0,0
300,2,3,14.0,4,3,1.3,509.0,0,0,1049088,2.4,1,11,128,0,0,620,0,0
1295,4,3,15.6,8,1,2.3,805.99,0,0,1049088,2.7,1,13,0,1024,0,0,5,0
422,7,3,15.6,8,3,2.31,1427.0,0,0,2073600,2.9,1,13,256,0,0,630,0,0
484,10,3,15.6,4,3,2.3,565.0,0,0,1049088,2.0,1,11,128,0,0,520,0,0
337,7,3,15.6,8,3,1.84,1144.0,0,0,2073600,2.5,1,12,256,0,0,620,0,0
74,0,3,14.0,8,3,2.1,389.0,0,0,1049088,2.0,1,11,0,1024,0,520,0,0
114,4,4,13.3,8,3,1.21,1629.0,0,1,2073600,1.6,1,12,256,0,0,620,0,0
436,7,3,15.6,4,3,2.1,347.0,0,0,1049088,1.6,1,1,0,500,0,400,0,0
212,7,3,15.6,4,2,2.1,349.0,0,0,2073600,2.0,1,11,0,500,0,520,0,0
833,10,3,14.0,8,3,1.7,1186.0,0,0,2073600,2.3,1,12,256,0,0,520,0,0
234,0,0,13.3,8,3,1.6,689.0,1,1,2073600,2.3,1,12,256,0,0,520,0,0
506,2,3,15.6,8,3,2.0,1224.0,0,0,2073600,2.7,1,13,256,1024,0,620,0,0
499,10,3,15.6,8,3,2.3,911.0,0,1,2073600,2.5,1,12,256,0,0,620,0,0
920,4,3,15.6,4,3,2.18,684.99,0,0,1049088,2.5,1,12,0,1024,0,0,5,0
298,10,3,15.6,6,3,2.4,499.0,0,0,2073600,2.4,0,8,0,1024,0,0,5,0
919,11,1,15.6,8,3,2.2,1119.91,0,0,2073600,2.5,1,12,128,1024,0,0,0,1050
717,10,3,15.6,4,3,2.19,298.0,0,0,1049088,2.0,0,5,0,500,0,0,4,0
987,10,1,15.6,8,3,2.5,1189.0,0,1,2073600,2.8,1,13,128,1024,0,0,0,1060
