year,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days,casualties_log,economic_loss_log,aid_amount_log,recovery_days_log,response_hours_log,country_Australia,country_Bangladesh,country_Brazil,country_Canada,country_Chile,country_China,country_Congo,country_France,country_Germany,country_Greece,country_India,country_Indonesia,country_Ireland,country_Italy,country_Japan,country_Mexico,country_New Zealand,country_Nigeria,country_Peru,country_Philippines,country_South Africa,country_Spain,country_Turkey,country_United States,disaster_type_Cyclone,disaster_type_Drought,disaster_type_Earthquake,disaster_type_Extreme Cold,disaster_type_Extreme Heat,disaster_type_Flood,disaster_type_Landslide,disaster_type_Storm Surge,disaster_type_Tornado,disaster_type_Tsunami,disaster_type_Volcanic Eruption,disaster_type_Wildfire
2000,2.4,14,151941.6,6.0,4385.97,90.24,11.0,2.70805020110221,11.931258096928705,8.386394062756692,2.4849066497880004,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2001,1.1,10,1000000.0,9.0,28864.84,82.93,71.0,2.3978952727983707,13.815511557963774,10.270414168058963,4.276666119016055,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,2.0,14,189508.0,7.0,8186.0,87.8,93.0,2.70805020110221,12.152191795780537,9.010302809376448,4.543294782270004,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1997,3.8,72,262405.2,19.0,7572.15,58.54,151.0,4.290459441148391,12.477648963821714,8.932364376127486,5.0238805208462765,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017,6.8,122,3229156.8,18.0,93157.95,60.98,167.0,4.812184355372417,14.987731918165409,11.442062453003029,5.123963979403259,2.9444389791664403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,2.0,30,193414.0,15.0,5577.27,68.29,141.0,3.4339872044851463,12.172593418456005,8.626633971462015,4.955827057601261,2.772588722239781,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2011,0.9,21,1675494.9,23.0,48282.38,48.78,448.0,3.091042453358316,14.33161973912577,10.784842681046007,6.1070228877422545,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,6.4,147,2032695.0,23.0,58508.12,48.78,137.0,4.997212273764115,14.524873548719073,10.976937918505103,4.927253685157205,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020,3.0,9,218115.0,3.0,6273.59,97.56,131.0,2.302585092994046,12.292782310342595,8.744263423219904,4.882801922586371,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,0.6,4,125792.4,6.0,3617.92,90.24,20.0,1.6094379124341003,11.742396157643247,8.19393091776539,3.044522437723423,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,3.2,22,162345.0,7.0,5649.0,87.8,167.0,3.1354942159291497,11.997485139099966,8.639410824140487,5.123963979403259,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013,4.8,10,279921.6,2.0,8048.21,100.0,72.0,2.3978952727983707,12.542268415366538,8.99332922895093,4.290459441148391,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,0.6,4,173627.4,7.0,9989.0,87.8,101.0,1.6094379124341003,12.064672662298317,9.2093398716426,4.624972813284271,2.0794415416798357,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2004,3.0,45,5194857.0,15.0,149224.42,68.29,799.0,3.828641396489095,15.46317984816691,11.91321332757469,6.684611727667927,2.772588722239781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2020,2.7,8,240479.0,3.0,2325.0,97.56,87.0,2.1972245773362196,12.390392204986801,7.75190533307861,4.477336814478207,1.3862943611198906,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018,7.9,103,781910.4,13.0,22440.46,73.17,22.0,4.6443908991413725,13.56949671387587,10.018665419908759,3.1354942159291497,2.6390573296152584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016,0.9,2,100009.8,2.0,2867.43,100.0,118.0,1.0986122886681098,11.513033459138649,7.961520120746085,4.77912349311153,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,0.9,11,307200.6,12.0,3692.0,75.61,245.0,2.4849066497880004,12.635259488575423,8.214194414852564,5.5053315359323625,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,3.1,19,814098.0,6.0,23328.31,90.24,8.0,2.995732273553991,13.60983725921099,10.057465788924443,2.1972245773362196,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1993,1.0,63,13126.0,63.0,376.0,0.0,131.0,4.1588830833596715,9.482426456803408,5.932245187448011,4.882801922586371,4.1588830833596715,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,1.1,36,13164.8,33.0,377.0,24.39,130.0,3.6109179126442243,9.485377837269878,5.934894195619588,4.875197323201151,3.5263605246161616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,4.1,78,310194.0,19.0,7428.0,58.54,38.0,4.3694478524670215,12.644956410961528,8.913146539151807,3.6635616461296463,2.995732273553991,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020,0.2,1,17659.8,6.0,505.23,90.24,8.0,0.6931471805599453,9.779102773245182,6.22699111146752,2.1972245773362196,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,2.2,13,25044.0,6.0,716.0,90.24,123.0,2.6390573296152584,10.128429485791717,6.57507584059962,4.820281565605037,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2005,1.0,33,74993.0,33.0,2143.63,24.39,98.0,3.5263605246161616,11.225163389318277,7.670722322310793,4.59511985013459,3.5263605246161616,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,0.2,2,278791.2,8.0,7963.72,85.37,28.0,1.0986122886681098,12.538221980432665,8.982777067928374,3.367295829986474,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,0.2,1,17342.8,5.0,495.34,92.68,16.0,0.6931471805599453,9.760990372807573,6.207261175759138,2.833213344056216,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2000,1.7,20,199309.7,12.0,6326.0,75.61,51.0,3.044522437723423,12.20262019266742,8.752581469146884,3.9512437185814275,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,3.8,19,1784058.0,5.0,50892.56,92.68,151.0,2.995732273553991,14.394401663324112,10.837491671940635,5.0238805208462765,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,2.6,21,350028.0,8.0,6959.0,85.37,124.0,3.091042453358316,12.76577128717599,8.847934753328465,4.8283137373023015,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,6.4,141,2875531.0,22.0,81997.92,51.22,152.0,4.955827057601261,14.871748258573415,11.314461355427948,5.030437921392435,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013,1.5,3,27342.0,2.0,779.61,100.0,23.0,1.3862943611198906,10.216215833592425,6.6600756653229265,3.1780538303479458,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022,0.3,2,269439.6,5.0,9138.0,92.68,697.0,1.0986122886681098,12.504103236874474,9.120306249272202,6.548219102762372,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,2.9,58,136997.0,20.0,2812.0,56.1,171.0,4.07753744390572,11.827721606163557,7.9420068084898565,5.147494476813453,3.044522437723423,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015,0.8,4,51660.0,5.0,1471.06,92.68,22.0,1.6094379124341003,10.852458423798911,7.294418059327685,3.1354942159291497,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,1.7,7,153202.3,4.0,4361.92,95.12,48.0,2.0794415416798357,11.93952107652661,8.38089683694817,3.8918202981106265,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2020,2.0,44,15424.0,22.0,439.0,51.22,106.0,3.8066624897703196,9.643744848773588,6.0867747269123065,4.672828834461906,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,1.4,21,478656.0,15.0,13621.5,68.29,141.0,3.091042453358316,13.078739544732203,9.519478116457254,4.955827057601261,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,1.7,7,34233.0,4.0,974.0,95.12,25.0,2.0794415416798357,10.44097458125561,6.882437470997847,3.258096538021482,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,2.1,48,148675.0,23.0,4229.19,48.78,95.0,3.8918202981106265,11.90952472063255,8.350002188289256,4.564348191467836,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016,1.6,10,273720.0,6.0,9867.0,90.24,93.0,2.3978952727983707,12.519864618428166,9.197052477649247,4.543294782270004,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2002,1.0,30,71371.0,30.0,2027.61,31.71,38.0,3.4339872044851463,11.175660914551319,7.6151061084377805,3.6635616461296463,3.4339872044851463,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2011,1.0,10,1741738.0,10.0,49463.05,80.49,15.0,2.3978952727983707,14.370394597385125,10.809001422074058,2.772588722239781,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2003,4.3,22,265026.0,5.0,8464.0,92.68,135.0,3.1354942159291497,12.487586986570705,9.043695294567236,4.912654885736052,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005,2.5,55,244500.0,22.0,6941.4,51.22,136.0,4.02535169073515,12.40697467786825,8.845402815044086,4.919980925828125,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1990,2.5,55,4540431.0,22.0,128837.86,51.22,301.0,4.02535169073515,15.32853271967568,11.766317755222197,5.71042701737487,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2016,4.1,8,160835.0,2.0,9488.0,100.0,175.0,2.1972245773362196,11.988140491266497,9.15788851197376,5.170483995038151,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1993,1.5,119,24829.5,79.0,704.0,0.0,111.0,4.787491742782046,10.119828015230599,6.558197802812269,4.718498871295094,4.382026634673881,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,2.2,24,428126.6,11.0,12132.36,78.05,180.0,3.2188758248682006,12.967176560972886,9.403713962756505,5.198497031265826,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024,2.6,21,167011.0,8.0,4732.62,85.37,28.0,3.091042453358316,12.025820945104778,8.462445516467637,3.367295829986474,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,1.7,9,95798.0,5.0,2712.81,92.68,148.0,2.302585092994046,11.470007525491111,7.906108830574987,5.003946305945459,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,2.2,73,129085.0,33.0,9208.0,24.39,57.0,4.30406509320417,11.76823412788697,9.127936545721367,4.060443010546419,3.5263605246161616,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017,1.8,14,3295720.0,8.0,93288.55,85.37,26.0,2.70805020110221,15.008135518370398,11.443463376275242,3.295836866004329,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,1.0,3,63877.0,3.0,1806.87,97.56,7.0,1.3862943611198906,11.064730293135002,7.499904635712134,2.0794415416798357,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022,1.8,22,137358.0,12.0,3881.0,75.61,169.0,3.1354942159291497,11.830353215405077,8.264105763728956,5.135798437050262,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,2.1,2,155843.0,1.0,4744.0,100.0,18.0,1.0986122886681098,11.956610785898091,8.464846711044029,2.9444389791664403,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023,0.8,18,10867.0,23.0,307.0,48.78,124.0,2.9444389791664403,9.293577970546238,5.730099782973574,4.8283137373023015,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,4.5,86,206928.0,19.0,4366.0,58.54,177.0,4.465908118654584,12.240131018242128,8.381831553485561,5.181783550292085,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2019,2.6,18,1014875.0,7.0,28659.12,87.8,176.0,2.9444389791664403,13.830276995507285,10.263261888393634,5.176149732573829,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,4.3,17,290589.7,4.0,5972.0,95.12,61.0,2.8903717578961645,12.579671026853296,8.695004592732307,4.127134385045092,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,1.3,30,139920.3,23.0,8572.0,48.78,156.0,3.4339872044851463,11.848835400672764,9.056373008678756,5.056245805348308,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2007,2.4,22,3980297.0,9.0,112326.3,82.93,47.0,3.1354942159291497,15.196867248829534,11.629172210025185,3.871201010907891,2.302585092994046,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1995,3.2,138,255366.4,43.0,7206.5,0.0,107.0,4.9344739331306915,12.450458571520448,8.882877429512558,4.68213122712422,3.784189633918261,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1998,5.8,81,336318.8,14.0,9489.66,70.73,28.0,4.406719247264253,12.725817771998805,9.158063436077166,3.367295829986474,2.70805020110221,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,8.1,437,2419291.0,54.0,68260.7,0.0,44.0,6.082218910376446,14.698985493344793,11.131104126926436,3.8066624897703196,4.007333185232471,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,0.9,16,45076.0,18.0,1271.52,60.98,154.0,2.833213344056216,10.716127417580799,7.148754465393504,5.043425116919247,2.9444389791664403,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,2.1,4,593853.0,2.0,16745.81,100.0,122.0,1.6094379124341003,13.294388776887372,9.72596307135454,4.812184355372417,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016,5.7,217,819596.0,38.0,23109.85,12.2,97.0,5.384495062789089,13.616568035018075,10.048057483206488,4.584967478670572,3.6635616461296463,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2003,0.2,2,8300.6,8.0,683.0,85.37,151.0,1.0986122886681098,9.02420354629107,6.52795791762255,5.0238805208462765,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2005,3.7,7,909711.6,2.0,25643.84,100.0,159.0,2.0794415416798357,13.72088400443425,10.152097660770956,5.075173815233827,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2004,1.4,11,144541.0,8.0,8930.0,85.37,968.0,2.4849066497880004,11.88132540174138,9.097283649683886,6.876264611890766,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,2.7,54,125520.3,20.0,3537.4,56.1,803.0,4.007333185232471,11.740230744268514,8.171429926554117,6.6895992691789665,3.044522437723423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,3.5,39,698385.0,11.0,19680.24,78.05,95.0,3.6888794541139363,13.456527237487595,9.887421176751397,4.564348191467836,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2011,1.2,16,195963.6,13.0,5521.74,73.17,129.0,2.833213344056216,12.1856893096554,8.616629392928518,4.867534450455582,2.6390573296152584,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,2.5,18,2747349.0,7.0,77406.88,87.8,169.0,2.9444389791664403,14.826147368683106,11.256843863181185,5.135798437050262,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2018,0.2,1,209630.0,5.0,5905.66,92.68,13.0,0.6931471805599453,12.253104121256143,8.683835806822154,2.6390573296152584,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023,5.5,132,111441.0,24.0,2196.0,46.34,701.0,4.890349128221754,11.621259555169887,7.69484807238461,6.553933404025811,3.2188758248682006,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2004,1.5,12,201766.0,8.0,8103.0,85.37,138.0,2.5649493574615367,12.214868845283656,9.000113045928519,4.9344739331306915,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022,3.1,9,6137156.0,3.0,172702.69,97.56,343.0,2.302585092994046,15.629872163576188,12.059332630438066,5.840641657373398,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,1.9,30,13898.5,16.0,391.0,65.85,39.0,3.4339872044851463,9.539608147248781,5.971261839790462,3.6888794541139363,2.833213344056216,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1990,1.1,164,73139.0,149.0,2056.7,0.0,176.0,5.10594547390058,11.200130691703372,7.629344133173385,5.176149732573829,5.0106352940962555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1997,1.2,23,300000.0,19.0,3511.0,58.54,250.0,3.1780538303479458,12.611541086966115,8.163940954755008,5.5254529391317835,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020,2.7,46,14158.8,17.0,398.0,63.41,332.0,3.8501476017100584,9.558162242854177,5.988961416889864,5.808142489980444,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,2.9,26,278539.2,9.0,7828.35,82.93,694.0,3.295836866004329,12.537317672636553,8.96563477149046,6.543911845564792,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1.1,21,311306.6,19.0,8746.15,58.54,157.0,3.091042453358316,12.648536769880485,9.076483212009526,5.062595033026967,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,1.6,5,284508.8,3.0,4820.0,97.56,151.0,1.791759469228055,12.558522978352448,8.480736654405622,5.0238805208462765,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018,5.4,49,212635.8,9.0,4883.0,82.93,90.0,3.912023005428146,12.267340824924883,8.493719835230594,4.51085950651685,2.302585092994046,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,4.4,66,179119.6,15.0,5028.18,68.29,43.0,4.204692619390966,12.095814600976718,8.523012227935489,3.784189633918261,2.772588722239781,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,3.1,121,298418.4,39.0,8375.47,9.76,52.0,4.804021044733257,12.60625515860329,9.033181863679074,3.970291913552122,3.6888794541139363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,1.6,18,156475.0,11.0,2911.0,78.05,444.0,2.9444389791664403,11.960657922569734,7.976595409316577,6.09807428216624,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,3.9,8,247607.1,2.0,6937.04,100.0,18.0,2.1972245773362196,12.419602533312412,8.84477459286332,2.9444389791664403,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,3.4,51,300356.0,15.0,8413.27,68.29,45.0,3.9512437185814275,12.612727046149557,9.037684353010464,3.828641396489095,2.772588722239781,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024,0.6,24,21784.2,40.0,397.0,7.32,160.0,3.2188758248682006,9.988986119138273,5.986452005284438,5.081404364984463,3.713572066704308,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,1.2,30,330331.2,25.0,5611.0,43.9,166.0,3.4339872044851463,12.70785409376023,8.632662441222351,5.117993812416755,3.258096538021482,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
