year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2021,India,Flood,6.5,59,2409596.0,9.0,16974.85,82.93,91.0
2016,Bangladesh,Flood,4.5,27,882000.0,6.0,3719.0,90.24,123.0
2022,Bangladesh,Flood,3.3,155,86259.0,47.0,606.0,0.0,148.0
2012,India,Storm Surge,0.8,9,77775.0,11.0,546.23,78.05,115.0
2005,Turkey,Flood,1.6,10,655449.6,6.0,4598.99,90.24,48.0
2011,Indonesia,Volcanic Eruption,7.1,149,112753.0,21.0,791.0,53.66,113.0
2004,Turkey,Flood,2.9,17,692408.0,6.0,7052.0,90.24,73.0
1991,South Africa,Storm Surge,1.9,27,1000000.0,14.0,3540.0,70.73,224.0
2020,Bangladesh,Storm Surge,5.1,31,422815.5,6.0,4932.0,90.24,104.0
2014,China,Earthquake,1.2,25,916734.0,21.0,4104.0,53.66,34.0
1997,Indonesia,Flood,0.4,14,112744.4,35.0,788.39,19.51,105.0
2016,Indonesia,Landslide,2.9,23,58527.8,8.0,409.0,85.37,179.0
1995,Nigeria,Wildfire,1.0,62,1300000.0,62.0,8706.0,0.0,316.0
2017,India,Storm Surge,5.7,34,479858.0,6.0,8898.0,90.24,124.0
2019,Philippines,Cyclone,4.9,118,62210.4,24.0,433.0,46.34,66.0
2005,Indonesia,Flood,2.0,28,37954.0,14.0,264.0,70.73,150.0
2019,Turkey,Drought,2.0,2,125225.0,1.0,869.74,100.0,67.0
2023,China,Cyclone,0.2,6,12871.2,29.0,89.38,34.15,30.0
2020,Japan,Earthquake,1.1,2,2168533.0,2.0,15045.88,100.0,15.0
2002,Indonesia,Earthquake,0.2,9,36765.6,44.0,255.0,0.0,713.0
2013,India,Landslide,6.6,125,128865.0,19.0,893.0,58.54,109.0
2010,Turkey,Flood,0.6,5,269604.0,9.0,1868.28,82.93,154.0
2014,India,Flood,4.0,92,1084316.0,23.0,3920.0,48.78,108.0
2021,Bangladesh,Extreme Heat,4.8,187,68696.0,39.0,475.0,9.76,36.0
2008,Indonesia,Earthquake,2.0,32,951118.0,16.0,3593.0,65.85,239.0
2008,China,Flood,2.8,48,583923.0,17.0,4105.0,63.41,37.0
2018,Indonesia,Flood,1.8,11,519780.0,6.0,2059.0,90.24,133.0
2022,India,Storm Surge,2.6,10,41909.0,4.0,289.0,95.12,135.0
2002,Philippines,Cyclone,5.2,109,53955.2,21.0,372.0,53.66,49.0
2008,Japan,Storm Surge,3.7,33,314722.0,9.0,6635.0,82.93,24.0
2004,Indonesia,Landslide,3.3,10,69847.8,3.0,481.0,97.56,94.0
2001,Bangladesh,Flood,2.0,32,343027.0,16.0,3699.0,65.85,150.0
2011,Turkey,Earthquake,2.2,29,3060316.0,13.0,21054.0,73.17,167.0
2005,Indonesia,Landslide,2.9,23,170662.1,8.0,1173.73,85.37,156.0
2021,India,Earthquake,1.9,46,713821.0,24.0,4055.0,46.34,218.0
2023,Bangladesh,Flood,4.8,197,650937.0,41.0,7651.0,4.88,157.0
2007,India,Storm Surge,1.6,18,102456.0,11.0,703.0,78.05,175.0
2008,China,Volcanic Eruption,0.7,6,61597.0,8.0,422.39,85.37,113.0
2006,India,Flood,5.9,47,940330.2,8.0,2383.0,85.37,131.0
2011,China,Tsunami,0.5,4,610578.0,8.0,6125.0,85.37,130.0
2009,China,Cyclone,0.4,9,33389.2,23.0,228.42,48.78,64.0
1999,Turkey,Storm Surge,2.5,38,91437.0,15.0,624.0,68.29,103.0
2022,India,Landslide,6.1,6,537654.0,1.0,3668.73,100.0,169.0
2008,China,Landslide,3.4,37,220571.6,11.0,1503.32,78.05,14.0
2012,Philippines,Landslide,1.5,29,101881.5,19.0,694.2,58.54,117.0
2012,Japan,Cyclone,1.4,10,102852.4,7.0,700.45,87.8,17.0
2019,Philippines,Earthquake,1.4,18,565567.0,13.0,9988.0,73.17,482.0
2016,Indonesia,Storm Surge,3.1,19,737728.0,6.0,5005.91,90.24,153.0
2024,Japan,Earthquake,2.8,11,1325847.6,4.0,2678.0,95.12,10.0
2001,Indonesia,Earthquake,1.6,22,1216252.0,14.0,3610.0,70.73,152.0
2010,Indonesia,Earthquake,5.5,22,8223221.0,4.0,55758.07,95.12,717.0
2017,Philippines,Earthquake,0.6,3,106914.0,5.0,724.0,92.68,525.0
2009,Japan,Earthquake,2.1,19,1202434.8,9.0,8142.29,82.93,8.0
2003,Turkey,Flood,2.4,34,821834.0,14.0,9193.0,70.73,149.0
1991,India,Tornado,2.0,74,196044.0,37.0,1325.21,14.63,100.0
1999,Bangladesh,Flood,4.3,361,1661801.0,84.0,11198.56,0.0,141.0
2017,China,Flood,8.0,208,3842460.0,26.0,25890.27,41.46,147.0
2023,Philippines,Cyclone,5.9,18,567951.7,3.0,3821.67,97.56,57.0
2013,Turkey,Earthquake,1.0,17,913493.0,17.0,7134.0,63.41,201.0
2013,Bangladesh,Storm Surge,5.8,278,1263680.8,48.0,8482.24,0.0,171.0
2001,Bangladesh,Storm Surge,6.0,588,472024.0,98.0,3967.0,0.0,133.0
2015,Bangladesh,Landslide,5.6,202,491002.4,36.0,3291.55,17.07,133.0
2004,Bangladesh,Flood,1.0,64,468041.0,64.0,3135.23,0.0,174.0
2024,China,Storm Surge,4.9,93,106741.0,19.0,714.0,58.54,55.0
1997,South Africa,Storm Surge,0.7,7,1400000.0,10.0,2661.0,80.49,308.0
2012,India,Earthquake,2.4,10,871962.0,4.0,2055.0,95.12,92.0
2016,China,Earthquake,1.6,0,363772.0,0.0,4946.0,100.0,79.0
2013,India,Flood,6.4,154,1240087.0,24.0,8271.69,46.34,120.0
2015,Japan,Earthquake,2.6,5,4517331.0,2.0,30068.43,100.0,14.0
2022,Bangladesh,Flood,3.7,52,418365.0,14.0,10000.0,70.73,120.0
2017,Bangladesh,Flood,5.7,131,668618.0,23.0,3660.0,48.78,171.0
1998,China,Earthquake,1.3,74,1267617.0,57.0,5035.0,0.0,161.0
2016,Bangladesh,Flood,4.5,180,1182836.0,40.0,7853.47,7.32,112.0
2018,India,Cyclone,1.8,16,141026.4,9.0,935.55,82.93,86.0
2003,Japan,Earthquake,3.1,25,509854.0,8.0,9665.0,85.37,28.0
2008,India,Storm Surge,4.3,86,140997.0,20.0,930.0,56.1,138.0
2020,Indonesia,Earthquake,3.0,57,1302751.0,19.0,6229.0,58.54,940.0
2020,Japan,Earthquake,2.5,10,834509.0,4.0,7532.0,95.12,30.0
2015,China,Storm Surge,3.4,7,550668.0,2.0,2879.0,100.0,52.0
2019,Turkey,Earthquake,1.3,1,1490796.0,1.0,9742.51,100.0,224.0
2020,China,Storm Surge,2.4,36,426362.0,15.0,6122.0,68.29,56.0
2022,Indonesia,Storm Surge,0.7,4,45394.3,5.0,296.0,92.68,121.0
2005,Indonesia,Earthquake,1.5,29,1353048.0,19.0,9330.0,58.54,314.0
2019,China,Drought,4.7,0,416565.0,0.0,2711.88,100.0,155.0
2022,Turkey,Flood,3.0,27,92056.0,9.0,599.0,82.93,76.0
2003,Philippines,Cyclone,5.0,50,309705.0,10.0,8087.0,80.49,63.0
2005,Indonesia,Flood,0.7,4,315204.4,5.0,2036.5,92.68,165.0
2014,China,Cyclone,4.4,48,84616.4,11.0,546.0,78.05,64.0
2022,Indonesia,Storm Surge,0.7,5,174070.4,7.0,1119.38,87.8,112.0
2023,Indonesia,Earthquake,1.5,2,801202.5,1.0,8770.0,100.0,350.0
2024,Indonesia,Earthquake,3.9,62,59219.0,16.0,380.0,65.85,805.0
2017,Indonesia,Earthquake,3.3,10,1376054.0,3.0,8089.0,97.56,727.0
2014,Indonesia,Flood,3.7,59,1178165.0,16.0,7515.0,65.85,135.0
2015,China,Earthquake,0.9,25,696888.9,28.0,7068.0,36.59,105.0
2013,Philippines,Cyclone,5.6,162,298256.0,29.0,1905.12,34.15,41.0
2017,Philippines,Storm Surge,1.8,20,371053.8,11.0,2367.19,78.05,91.0
2018,Philippines,Storm Surge,1.7,15,392864.9,9.0,2505.37,82.93,173.0
2022,Indonesia,Earthquake,0.5,2,277277.0,3.0,1765.58,97.56,126.0
2013,Turkey,Storm Surge,1.5,24,374580.0,16.0,2383.55,65.85,59.0
2024,Philippines,Tsunami,2.4,19,94048.8,8.0,598.21,85.37,134.0
2019,Philippines,Cyclone,2.9,52,1524429.0,18.0,8605.0,60.98,54.0
2007,Japan,Storm Surge,0.6,8,140263.2,13.0,891.71,73.17,7.0
2011,Bangladesh,Flood,5.0,55,1150274.0,11.0,8247.0,78.05,176.0
2017,Bangladesh,Landslide,5.1,66,40820.4,13.0,259.0,73.17,134.0
2007,China,Tsunami,0.1,0,496388.0,3.0,8316.0,97.56,360.0
2020,Philippines,Cyclone,8.0,104,15241450.0,13.0,96510.38,73.17,32.0
2015,Bangladesh,Flood,3.6,158,40802.4,44.0,258.0,0.0,115.0
2022,Japan,Cyclone,3.1,16,272942.6,5.0,1725.76,92.68,26.0
2022,Japan,Earthquake,1.9,2,871261.0,1.0,3735.0,100.0,10.0
2008,Bangladesh,Storm Surge,4.6,175,140923.0,38.0,890.0,12.2,126.0
2022,Bangladesh,Flood,2.6,26,82864.6,10.0,522.0,80.49,136.0
2009,Japan,Earthquake,2.3,7,680331.0,3.0,6670.0,97.56,17.0
2024,India,Landslide,6.1,140,273926.6,23.0,1722.95,48.78,151.0
2022,Bangladesh,Flood,3.5,14,328252.0,4.0,2035.0,95.12,154.0
2024,Indonesia,Storm Surge,3.9,70,715131.3,18.0,2907.0,60.98,102.0
2009,Philippines,Earthquake,3.0,24,948180.0,8.0,2522.0,85.37,795.0
2007,China,Flood,7.5,45,1320527.0,6.0,8347.0,90.24,285.0
2004,Philippines,Earthquake,3.1,22,748280.0,7.0,5876.0,87.8,493.0
1995,Turkey,Flood,2.3,18,991569.0,8.0,6194.27,85.37,172.0
2012,Bangladesh,Flood,5.2,208,887107.0,40.0,6809.0,7.32,132.0
1994,Turkey,Earthquake,4.5,176,128122.0,39.0,799.0,9.76,257.0
2023,Bangladesh,Storm Surge,4.1,197,728273.0,48.0,9266.0,0.0,170.0
2006,Bangladesh,Flood,5.9,218,2640798.0,37.0,16435.57,14.63,135.0
2020,Bangladesh,Storm Surge,4.4,119,1107924.4,27.0,6895.36,39.02,145.0
2022,India,Flood,4.7,28,806830.2,6.0,5016.24,90.24,106.0
2015,China,Earthquake,1.1,22,122364.0,20.0,760.0,56.1,165.0
2023,Bangladesh,Storm Surge,5.4,227,498365.0,42.0,7412.0,2.44,135.0
2016,India,Flood,1.8,2,756020.0,1.0,4682.29,100.0,115.0
2022,India,Cyclone,1.2,4,448239.0,3.0,6670.0,97.56,96.0
2021,Turkey,Extreme Cold,2.7,24,247538.7,9.0,1531.24,82.93,61.0
2022,India,Earthquake,1.7,9,587408.0,5.0,7649.0,92.68,775.0
2020,Indonesia,Storm Surge,3.1,28,447860.1,9.0,2781.0,82.93,153.0
2008,India,Wildfire,1.4,29,125123.6,21.0,771.19,53.66,161.0
2017,Bangladesh,Flood,2.6,96,1187559.0,37.0,7318.99,14.63,90.0
2017,Bangladesh,Storm Surge,5.3,101,1214272.4,19.0,4310.0,58.54,128.0
2013,Turkey,Earthquake,2.1,23,954342.0,11.0,8535.0,78.05,365.0
2020,Japan,Extreme Cold,2.9,17,255956.0,6.0,1573.59,90.24,26.0
2006,Japan,Earthquake,0.2,3,324624.6,15.0,1994.59,68.29,15.0
2013,Bangladesh,Extreme Heat,2.0,110,104014.0,55.0,637.32,0.0,54.0
2014,India,Landslide,4.5,95,54256.5,21.0,332.0,53.66,92.0
2020,Turkey,Earthquake,1.6,6,1279481.0,4.0,3372.0,95.12,316.0
2022,Indonesia,Earthquake,1.0,14,784961.0,14.0,5048.0,70.73,525.0
2021,India,Cyclone,1.5,23,1501161.0,15.0,9155.0,68.29,25.0
2011,Japan,Tsunami,3.8,8,340031.6,2.0,2073.01,100.0,14.0
2015,Turkey,Earthquake,1.4,11,762162.8,8.0,3557.0,85.37,359.0
2014,Turkey,Earthquake,1.5,3,582106.0,2.0,7324.0,100.0,199.0
2006,Indonesia,Volcanic Eruption,7.5,165,405002.0,22.0,7274.0,51.22,138.0
2008,Bangladesh,Flood,4.9,289,365797.0,59.0,3383.0,0.0,140.0
2018,India,Cyclone,2.9,49,1587497.0,17.0,2715.0,63.41,63.0
2019,Philippines,Flood,2.5,28,142835.0,11.0,864.0,78.05,142.0
2008,Japan,Earthquake,1.5,6,157492.0,4.0,952.0,95.12,13.0
2005,Philippines,Landslide,0.2,2,13306.2,8.0,80.34,85.37,109.0
2010,Philippines,Earthquake,2.8,28,1105897.0,10.0,9000.0,80.49,904.0
2014,Bangladesh,Flood,2.6,5,1050361.0,2.0,6337.0,100.0,104.0
2016,Indonesia,Flood,3.1,62,374978.0,20.0,8861.0,56.1,144.0
2006,Bangladesh,Flood,5.3,143,108443.3,27.0,653.0,39.02,134.0
2024,Indonesia,Earthquake,2.7,14,1603935.0,5.0,6751.0,92.68,157.0
2023,India,Drought,0.5,7,74113.0,14.0,445.0,70.73,170.0
1992,Turkey,Earthquake,4.7,80,92883.0,17.0,557.0,63.41,207.0
2012,Bangladesh,Storm Surge,5.9,94,1115265.0,16.0,3113.0,65.85,90.0
2023,Turkey,Earthquake,0.7,4,505086.0,6.0,4439.0,90.24,71.0
2013,India,Landslide,0.7,17,67608.1,24.0,404.8,46.34,177.0
2024,Philippines,Earthquake,2.1,11,1550276.0,5.0,6134.0,92.68,463.0
2011,Turkey,Earthquake,3.3,20,1500384.6,6.0,3848.0,90.24,111.0
2014,China,Storm Surge,2.9,0,785316.0,0.0,4682.11,100.0,94.0
2016,Turkey,Earthquake,2.1,15,1096318.0,7.0,9466.0,87.8,68.0
2001,Indonesia,Volcanic Eruption,0.3,1,7912.2,4.0,46.96,95.12,165.0
2006,Turkey,Flood,2.6,47,471463.2,18.0,2793.45,60.98,90.0
2012,Philippines,Earthquake,2.3,35,487151.5,15.0,9778.0,68.29,178.0
2019,India,Earthquake,2.8,14,3904995.0,5.0,23112.93,92.68,431.0
2022,Indonesia,Storm Surge,3.5,42,103254.0,12.0,611.0,75.61,97.0
1998,South Africa,Drought,2.9,9,1550000.0,3.0,5445.0,97.56,280.0
2007,China,Storm Surge,3.5,46,68112.0,13.0,402.0,73.17,125.0
2011,India,Storm Surge,6.8,82,729334.0,12.0,5946.0,75.61,173.0
2021,India,Cyclone,1.0,11,150797.0,11.0,889.0,78.05,72.0
2013,Turkey,Earthquake,3.8,8,1007022.8,2.0,4048.0,100.0,290.0
2005,Philippines,Cyclone,5.1,173,111952.0,34.0,659.0,21.95,54.0
2009,Turkey,Storm Surge,0.6,8,167332.2,14.0,984.16,70.73,66.0
2014,Bangladesh,Storm Surge,4.7,235,1218140.0,50.0,9871.0,0.0,92.0
1991,China,Cyclone,1.4,83,58048.2,59.0,340.03,0.0,63.0
1991,Bangladesh,Storm Surge,4.7,324,109430.0,69.0,640.0,0.0,135.0
2013,China,Earthquake,0.9,0,157192.0,0.0,919.0,100.0,145.0
2008,Bangladesh,Landslide,5.7,171,444201.0,30.0,2596.17,31.71,100.0
2021,Turkey,Earthquake,5.7,17,587045.0,3.0,3835.0,97.56,324.0
2008,China,Cyclone,3.0,90,294615.0,30.0,1718.82,31.71,54.0
2008,China,Cyclone,3.2,96,1339206.0,30.0,9331.0,31.71,50.0
2022,Philippines,Earthquake,3.2,3,1256315.0,1.0,4504.0,100.0,386.0
2023,China,Earthquake,3.9,55,1255488.0,14.0,7958.0,70.73,16.0
2004,India,Flood,4.1,82,1052322.0,20.0,2076.0,56.1,133.0
2021,Turkey,Extreme Cold,1.4,8,87726.8,6.0,508.91,90.24,38.0
2024,China,Earthquake,1.3,26,1438946.0,20.0,4192.0,56.1,172.0
2019,India,Extreme Heat,1.3,27,124859.8,21.0,723.76,53.66,100.0
2002,Philippines,Earthquake,0.5,15,441882.0,30.0,2556.09,31.71,167.0
2020,Philippines,Storm Surge,2.1,15,83531.7,7.0,483.0,87.8,174.0
2007,China,Drought,4.8,5,1096440.0,1.0,7949.0,100.0,24.0
2023,Turkey,Earthquake,1.7,26,1126853.5,15.0,7620.0,68.29,270.0
2019,Japan,Flood,3.2,26,1587497.6,8.0,9159.17,85.37,18.0
2010,India,Flood,6.0,120,1034616.0,20.0,6695.0,56.1,90.0
2014,Japan,Storm Surge,0.8,1,216674.4,1.0,1248.91,100.0,8.0
2006,India,Earthquake,2.7,30,5103558.9,11.0,29407.76,78.05,406.0
2022,Philippines,Cyclone,7.9,229,142329.0,29.0,820.0,34.15,65.0
2004,Indonesia,Earthquake,1.7,15,1478028.0,9.0,7742.0,82.93,431.0
2009,Turkey,Flood,2.4,7,1160796.0,3.0,6668.9,97.56,83.0
1998,India,Drought,0.6,19,107239.2,31.0,616.0,29.27,160.0
2001,Turkey,Earthquake,3.6,115,1677886.0,32.0,5888.0,26.83,302.0
2019,Japan,Earthquake,1.9,2,694520.3,1.0,3184.0,100.0,27.0
2020,Philippines,Tsunami,2.6,16,17821335.0,6.0,101949.21,90.24,133.0
2021,India,Wildfire,1.4,45,418771.0,32.0,3901.0,26.83,107.0
2003,Turkey,Earthquake,0.7,25,156068.0,36.0,892.0,17.07,158.0
2020,China,Earthquake,1.2,18,530464.0,15.0,6710.0,68.29,74.0
2008,Bangladesh,Flood,5.3,74,68106.0,14.0,389.0,70.73,121.0
2004,India,Landslide,6.0,54,116154.0,9.0,663.0,82.93,118.0
2024,China,Earthquake,1.7,27,1601381.3,16.0,2395.0,65.85,75.0
2011,Bangladesh,Extreme Heat,1.4,25,83640.2,18.0,476.81,60.98,41.0
2000,Bangladesh,Storm Surge,4.9,485,833974.0,99.0,6229.0,0.0,97.0
2011,Japan,Earthquake,3.1,37,1257102.0,12.0,4117.0,75.61,30.0
2003,India,Flood,5.3,117,580432.0,22.0,8344.0,51.22,140.0
2014,China,Flood,6.2,99,1774569.0,16.0,10107.47,65.85,172.0
2017,Indonesia,Earthquake,1.9,10,3065993.0,5.0,17425.82,92.68,232.0
2022,Indonesia,Extreme Heat,2.9,12,191907.5,4.0,1089.18,95.12,66.0
2006,India,Flood,4.4,26,109361.0,6.0,620.0,90.24,133.0
2011,Turkey,Earthquake,3.1,9,1507058.0,3.0,7148.0,97.56,61.0
2021,Bangladesh,Cyclone,8.1,138,789434.1,17.0,4469.72,63.41,65.0
2007,Bangladesh,Flood,5.9,171,115827.0,29.0,655.0,34.15,130.0
2015,Bangladesh,Flood,5.7,125,1347736.0,22.0,2313.0,51.22,140.0
2022,India,Earthquake,3.0,21,1332083.0,7.0,6289.0,87.8,350.0
2009,Bangladesh,Flood,1.2,68,342060.0,57.0,1914.33,0.0,131.0
2008,Turkey,Wildfire,0.1,1,3654.8,8.0,20.41,85.37,89.0
2023,Indonesia,Flood,3.1,6,446865.0,2.0,8045.0,100.0,94.0
2007,Philippines,Earthquake,3.3,20,1582798.8,6.0,2892.0,90.24,179.0
1994,Congo,Volcanic Eruption,4.4,198,670000.0,45.0,2438.0,0.0,500.0
1995,Indonesia,Storm Surge,1.8,34,129652.2,19.0,722.0,58.54,171.0
2021,Turkey,Drought,0.6,5,47062.2,9.0,262.0,82.93,119.0
2006,China,Flood,7.9,79,743372.0,10.0,8857.0,80.49,140.0
2023,Turkey,Earthquake,4.4,70,70885.0,16.0,394.0,65.85,112.0
2010,Indonesia,Earthquake,0.8,7,516236.0,9.0,3956.0,82.93,731.0
2023,Japan,Cyclone,2.0,6,161266.0,3.0,895.97,97.56,11.0
1998,Bangladesh,Flood,3.3,422,108243.0,128.0,601.0,0.0,174.0
1995,Turkey,Earthquake,0.4,11,107371.0,27.0,595.0,39.02,102.0
2001,Bangladesh,Flood,4.1,615,1350530.0,150.0,8752.0,0.0,105.0
2018,Philippines,Storm Surge,0.7,11,192939.6,15.0,1062.94,68.29,99.0
1999,China,Cyclone,1.4,22,114598.4,16.0,630.4,65.85,57.0
2006,Turkey,Earthquake,4.8,86,1635105.0,18.0,3645.0,60.98,330.0
2009,Bangladesh,Storm Surge,4.4,48,572739.2,11.0,6892.0,78.05,175.0
2021,Philippines,Tsunami,3.3,36,20739011.0,11.0,113336.96,78.05,725.0
2003,Turkey,Wildfire,0.2,1,18616.8,3.0,101.63,97.56,180.0
2024,Indonesia,Earthquake,2.2,33,1009461.0,15.0,3432.0,68.29,336.0
2011,Japan,Volcanic Eruption,1.3,13,80396.0,10.0,437.49,80.49,28.0
2024,Indonesia,Flood,2.7,24,180477.0,9.0,979.0,82.93,156.0
2013,Bangladesh,Flood,4.6,87,1044628.0,19.0,7025.0,58.54,165.0
2003,China,Flood,5.9,65,596511.0,11.0,3390.0,78.05,88.0
1996,Japan,Volcanic Eruption,4.0,44,293484.0,11.0,1591.06,78.05,27.0
2007,Indonesia,Tsunami,5.6,90,62344.8,16.0,337.0,65.85,161.0
2015,India,Flood,5.0,30,1756040.0,6.0,5974.0,90.24,127.0
2000,Philippines,Earthquake,1.6,50,2907592.0,31.0,15690.92,29.27,358.0
2002,Bangladesh,Flood,3.4,343,74800.0,101.0,402.0,0.0,167.0
2009,India,Wildfire,1.2,43,98197.2,36.0,526.76,17.07,180.0
2010,Indonesia,Flood,2.6,29,422327.0,11.0,5835.0,78.05,125.0
2015,Philippines,Landslide,3.4,24,254493.4,7.0,1361.37,87.8,175.0
2004,Turkey,Earthquake,0.9,11,485184.0,12.0,2588.65,75.61,122.0
2007,Philippines,Extreme Heat,1.3,27,64385.0,21.0,343.4,53.66,39.0
2018,Bangladesh,Storm Surge,6.0,102,994351.0,17.0,5299.8,63.41,119.0
2024,Bangladesh,Flood,4.4,207,1200507.0,47.0,3697.0,0.0,154.0
2015,India,Storm Surge,5.5,61,484759.0,11.0,7056.0,78.05,92.0
2004,India,Extreme Heat,1.0,4,59387.0,4.0,316.08,95.12,96.0
2009,Indonesia,Storm Surge,3.8,61,610146.0,16.0,6424.0,65.85,171.0
2011,Philippines,Earthquake,2.8,25,4593022.0,9.0,24406.23,82.93,379.0
2002,India,Flood,3.6,112,943217.0,31.0,5132.0,29.27,176.0
2011,China,Earthquake,4.6,87,7752508.0,19.0,41098.08,58.54,21.0
2024,Indonesia,Earthquake,2.2,29,1319384.0,13.0,9784.0,73.17,436.0
2004,Philippines,Storm Surge,2.2,44,419656.6,20.0,5322.0,56.1,144.0
2016,Indonesia,Earthquake,2.4,41,1143523.0,17.0,5490.0,63.41,730.0
2024,Japan,Landslide,2.6,16,168568.4,6.0,888.49,90.24,9.0
2005,Indonesia,Flood,2.4,34,94970.0,14.0,500.0,70.73,163.0
2002,India,Earthquake,1.3,26,1469968.0,20.0,5385.0,56.1,497.0
2017,Indonesia,Earthquake,2.2,18,107918.8,8.0,566.0,85.37,771.0
2021,Bangladesh,Flood,2.8,67,889882.0,24.0,7653.0,46.34,173.0
2006,China,Drought,1.8,14,108815.4,8.0,570.0,85.37,86.0
2021,India,Flood,5.0,20,1275900.0,4.0,4935.0,95.12,132.0
2022,Bangladesh,Storm Surge,6.0,252,817704.0,42.0,5339.0,2.44,115.0
2023,Bangladesh,Flood,5.0,185,569954.0,37.0,7525.0,14.63,157.0
2022,India,Flood,5.5,105,1850123.0,19.0,4043.0,58.54,91.0
2020,Bangladesh,Extreme Heat,3.5,189,306358.0,54.0,1597.51,0.0,24.0
2021,India,Earthquake,1.4,20,1849358.0,14.0,9127.0,70.73,659.0
2008,Japan,Landslide,3.5,7,274172.5,2.0,1429.43,100.0,25.0
2015,Philippines,Earthquake,3.4,41,3291018.0,12.0,17147.88,75.61,93.0
2010,Japan,Flood,0.6,4,294540.0,7.0,1532.79,87.8,27.0
2019,Turkey,Earthquake,1.8,11,1742972.4,6.0,4775.0,90.24,301.0
2006,Indonesia,Earthquake,2.3,51,914316.0,22.0,9014.0,51.22,538.0
2019,China,Flood,4.7,28,1330236.0,6.0,6345.0,90.24,113.0
2009,Indonesia,Earthquake,5.0,60,1927926.0,12.0,7876.0,75.61,316.0
2008,Philippines,Earthquake,0.6,6,89575.0,10.0,462.0,80.49,321.0
2022,India,Storm Surge,6.7,54,183806.0,8.0,948.0,85.37,103.0
2008,China,Cyclone,1.1,9,160391.0,8.0,827.0,85.37,35.0
2001,Indonesia,Storm Surge,1.9,40,480943.2,21.0,2478.01,53.66,160.0
2012,Indonesia,Storm Surge,1.7,19,72420.0,11.0,373.0,78.05,126.0
2018,Japan,Earthquake,0.7,1,228470.0,1.0,1173.76,100.0,26.0
2011,China,Earthquake,1.9,13,940363.2,7.0,6726.0,87.8,128.0
2010,Japan,Extreme Cold,2.0,14,184070.0,7.0,941.98,87.8,25.0
2021,Indonesia,Cyclone,2.2,7,579418.0,3.0,2953.0,97.56,24.0
2011,Japan,Earthquake,2.8,11,1836144.0,4.0,5104.0,95.12,18.0
2012,Bangladesh,Storm Surge,5.8,64,68062.0,11.0,347.0,78.05,107.0
2024,Bangladesh,Landslide,3.2,125,146217.6,39.0,745.11,9.76,118.0
2008,Philippines,Landslide,3.0,72,133002.0,24.0,677.56,46.34,168.0
2011,India,Drought,2.1,34,1115727.9,16.0,3197.0,65.85,106.0
2015,China,Storm Surge,0.6,16,105686.0,26.0,536.84,41.46,74.0
2020,India,Flood,4.1,45,1519923.0,11.0,7708.52,78.05,104.0
2018,India,Flood,3.9,27,83652.0,7.0,423.0,87.8,178.0
2011,Turkey,Flood,2.2,18,548610.0,8.0,7010.0,85.37,165.0
2008,Bangladesh,Cyclone,3.6,18,695223.0,5.0,7531.0,92.68,16.0
1996,South Africa,Storm Surge,1.4,11,1100000.0,8.0,4562.0,85.37,219.0
2019,Philippines,Storm Surge,3.0,9,141564.0,3.0,712.0,97.56,174.0
2007,Turkey,Earthquake,1.1,20,1205504.3,18.0,7680.0,60.98,294.0
2023,Japan,Earthquake,3.2,13,1101937.0,4.0,6892.0,95.12,30.0
2023,Philippines,Volcanic Eruption,1.6,22,58321.6,14.0,291.84,70.73,156.0
2022,Turkey,Extreme Cold,0.3,2,23999.7,6.0,119.76,90.24,19.0
2001,Nigeria,Extreme Heat,2.0,14,190000.0,7.0,943.29,87.8,51.0
2016,Bangladesh,Storm Surge,3.8,8,1052399.0,2.0,3689.0,100.0,128.0
2014,India,Flood,1.1,20,311602.5,18.0,1545.18,60.98,141.0
2011,Indonesia,Storm Surge,3.0,60,155106.0,20.0,766.0,56.1,134.0
2022,Turkey,Earthquake,1.6,2,125063.0,1.0,617.0,100.0,348.0
2006,Turkey,Earthquake,2.7,57,1241654.0,21.0,7120.0,53.66,94.0
2008,Bangladesh,Flood,5.1,184,1848321.6,36.0,9088.93,17.07,116.0
2012,China,Earthquake,4.2,139,1468673.0,33.0,2097.0,24.39,161.0
1993,Philippines,Earthquake,1.5,51,938149.0,34.0,7732.0,21.95,531.0
2021,China,Flood,9.1,46,1181962.6,5.0,7681.0,92.68,22.0
2007,Bangladesh,Extreme Heat,5.8,273,471197.8,47.0,2303.6,0.0,42.0
2011,Philippines,Earthquake,2.9,52,2044742.0,18.0,5180.0,60.98,172.0
2022,Bangladesh,Flood,5.8,267,1022038.0,46.0,2379.0,0.0,143.0
2007,Turkey,Flood,2.3,23,709173.0,10.0,2921.0,80.49,179.0
2016,Japan,Volcanic Eruption,1.1,3,109069.4,3.0,530.82,97.56,19.0
2011,Philippines,Tsunami,0.5,10,47061.5,20.0,228.69,56.1,264.0
2018,India,Flood,1.4,17,526506.4,12.0,2558.3,75.61,148.0
2006,India,Drought,2.2,26,1721849.8,12.0,6705.0,75.61,133.0
2008,Japan,Earthquake,4.0,36,755677.0,9.0,7293.0,82.93,28.0
2021,Japan,Extreme Cold,3.1,19,263930.9,6.0,1278.81,90.24,20.0
2024,Bangladesh,Storm Surge,3.9,140,83593.0,36.0,405.0,17.07,124.0
